Local Time,NO,NO2,NOX,O3,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,CO,NH3
2025-03-04 19:00:00+05:30,2.85,14.7,0.00605,47.2,16.0,64.0,20.1,269.0,5.75,,,,
2025-03-04 20:00:00+05:30,2.83,13.1,0.00603,44.0,13.5,67.5,17.9,272.0,4.4,,,,
2025-03-04 21:00:00+05:30,2.9,21.7,0.00615,39.1,11.5,71.5,16.8,267.0,3.95,,,,
2025-03-04 22:00:00+05:30,5.23,34.9,0.00618,42.5,15.5,72.0,16.2,264.0,5.38,,,,
2025-03-04 23:00:00+05:30,4.33,25.8,0.00605,40.6,16.5,73.3,15.1,275.0,5.08,,,,
2025-03-05 00:00:00+05:30,3.7,16.1,0.00607,41.4,14.5,74.7,14.2,267.0,4.5,,,,
2025-03-05 01:00:00+05:30,3.5,13.2,0.0061,38.4,16.0,76.0,13.5,264.0,5.3,,,,
2025-03-05 02:00:00+05:30,3.88,15.2,0.0061,36.6,15.5,76.3,13.1,258.0,4.9,,,,
2025-03-05 03:00:00+05:30,3.25,18.6,0.0061,32.5,14.5,76.5,12.2,263.0,4.63,,,,
2025-03-05 04:00:00+05:30,2.93,17.3,0.0061,34.1,13.3,74.3,11.5,258.0,4.53,,,,
2025-03-05 05:00:00+05:30,3.3,16.9,0.0061,31.2,12.5,75.8,10.4,267.0,5.13,,,,
2025-03-05 06:00:00+05:30,3.5,25.3,0.00615,31.6,13.0,74.8,10.2,264.0,5.63,,,,
2025-03-05 07:00:00+05:30,4.23,26.4,0.0108,31.6,14.3,73.8,9.75,267.0,6.53,,,,
2025-03-05 08:00:00+05:30,4.28,16.8,0.0673,34.7,15.0,69.0,11.5,268.0,7.7,,,,
2025-03-05 09:00:00+05:30,5.93,14.4,0.133,39.0,15.0,63.0,14.1,264.0,8.43,,,,
2025-03-05 13:00:00+05:30,3.37,19.8,0.287,66.9,42.0,41.3,23.8,294.0,10.6,,,,
2025-03-05 14:00:00+05:30,3.93,17.2,0.161,63.4,54.5,40.5,24.7,312.0,9.9,,,,
2025-03-05 15:00:00+05:30,3.58,20.3,0.223,64.5,30.5,38.8,25.1,296.0,10.3,,,,
2025-03-05 16:00:00+05:30,4.1,20.2,0.186,64.5,19.0,38.0,25.3,297.0,10.3,,,,
2025-03-05 17:00:00+05:30,1.9,2.97,0.0801,13.4,,38.0,24.1,322.0,9.3,,,,
2025-03-05 18:00:00+05:30,1.6,14.6,0.0252,61.9,21.0,42.3,22.5,313.0,6.65,,,,
2025-03-05 19:00:00+05:30,2.73,14.0,0.006,56.6,18.5,46.0,19.6,322.0,5.98,,,,
2025-03-05 20:00:00+05:30,2.37,16.3,0.006,52.6,15.7,49.0,18.2,326.0,6.53,,,,
2025-03-05 21:00:00+05:30,2.5,14.2,0.006,49.3,15.0,55.0,16.5,340.0,5.0,,,,
2025-03-05 22:00:00+05:30,2.88,16.6,0.006,47.8,14.0,56.3,15.9,341.0,4.63,,,,
2025-03-05 23:00:00+05:30,2.68,18.1,0.006,45.3,12.5,59.3,14.7,333.0,3.63,,,,
2025-03-06 00:00:00+05:30,3.37,21.2,0.006,36.7,13.0,64.0,13.2,352.0,3.73,,,,
2025-03-06 01:00:00+05:30,2.8,22.9,0.0061,37.3,13.0,64.0,12.8,343.0,4.4,,,,
2025-03-06 02:00:00+05:30,3.63,21.6,0.0061,35.7,14.0,64.3,12.2,342.0,4.95,,,,
2025-03-06 03:00:00+05:30,3.68,17.1,0.006,36.1,16.5,65.5,11.7,355.0,4.95,,,,
2025-03-06 04:00:00+05:30,3.15,17.2,0.00603,33.6,19.0,67.8,10.8,,4.08,,,,
2025-03-06 05:00:00+05:30,3.28,17.0,0.00605,34.9,16.5,69.5,10.3,,4.58,,,,
2025-03-06 06:00:00+05:30,3.85,17.0,0.006,31.1,17.0,71.0,9.38,,4.6,,,,
2025-03-06 07:00:00+05:30,3.05,18.1,0.0104,29.1,23.0,71.5,9.2,357.0,3.78,,,,
2025-03-06 08:00:00+05:30,4.55,21.4,0.0643,32.4,26.0,66.3,11.7,338.0,5.05,,,,
2025-03-06 09:00:00+05:30,4.43,18.0,0.14,47.8,29.0,56.0,15.8,327.0,6.63,,,,
2025-03-06 15:00:00+05:30,0.0,0.0,0.199,6.1,,37.0,28.3,355.0,7.9,,,,
2025-03-06 16:00:00+05:30,0.9,1.83,0.169,68.2,19.0,35.7,28.9,360.0,7.6,,,,
2025-03-07 15:00:00+05:30,2.2,12.7,0.209,88.9,20.0,38.0,29.9,324.0,5.1,,,,
2025-03-08 17:00:00+05:30,,,0.09,,,40.0,31.0,329.0,3.75,,,,
2025-03-10 16:00:00+05:30,4.05,18.6,0.135,93.1,63.0,42.5,33.1,217.0,4.25,,,,
2025-03-10 17:00:00+05:30,4.25,17.8,0.0609,95.3,,43.5,31.4,304.0,3.08,,,,
2025-03-10 18:00:00+05:30,3.88,16.7,0.0237,81.9,63.0,47.8,29.9,316.0,3.28,,,,
2025-03-10 19:00:00+05:30,4.43,22.4,0.0059,68.8,86.0,51.3,27.7,332.0,2.3,,,,
2025-03-10 20:00:00+05:30,5.0,31.2,0.00583,57.6,78.0,52.5,26.3,333.0,2.48,,,,
2025-03-10 21:00:00+05:30,4.0,28.3,0.0058,47.2,68.0,54.7,24.9,334.0,1.2,,,,
2025-03-10 22:00:00+05:30,3.6,30.8,0.0058,39.7,64.7,55.3,24.3,340.0,1.4,,,,
2025-03-10 23:00:00+05:30,5.45,24.8,0.0058,40.0,68.0,58.5,23.1,333.0,1.4,,,,
2025-03-11 00:00:00+05:30,4.0,23.8,0.00583,33.5,70.3,61.7,22.4,335.0,0.4,,,,
2025-03-11 01:00:00+05:30,3.35,30.0,0.00585,29.3,72.0,67.0,21.1,342.0,0.8,,,,
2025-03-11 02:00:00+05:30,3.58,28.2,0.0059,24.9,70.5,67.5,20.7,339.0,0.375,,,,
2025-03-11 03:00:00+05:30,3.03,26.2,0.00595,17.5,68.5,71.0,19.7,335.0,0.375,,,,
2025-03-11 04:00:00+05:30,4.23,27.8,0.00595,19.7,70.0,71.0,19.5,332.0,0.375,,,,
2025-03-11 05:00:00+05:30,3.18,27.8,0.00593,23.9,74.0,71.5,19.2,323.0,0.725,,,,
2025-03-11 06:00:00+05:30,3.68,27.5,0.0059,17.0,81.0,73.0,18.6,318.0,1.15,,,,
2025-03-11 07:00:00+05:30,4.05,37.1,0.0119,6.6,89.5,75.5,18.0,317.0,0.95,,,,
2025-03-11 08:00:00+05:30,6.65,37.7,0.0526,15.4,93.5,72.3,20.2,312.0,2.48,,,,
2025-03-11 09:00:00+05:30,6.3,34.7,0.128,35.9,105.0,67.8,24.0,312.0,3.3,,,,
2025-03-11 10:00:00+05:30,4.85,29.3,0.127,60.7,110.0,58.8,28.0,315.0,1.83,,,,
2025-03-11 11:00:00+05:30,3.6,26.0,0.226,82.8,93.0,49.8,31.3,319.0,2.0,,,,
2025-03-11 12:00:00+05:30,3.9,21.8,0.208,93.7,70.0,41.0,34.3,302.0,1.48,,,,
2025-03-11 13:00:00+05:30,4.28,17.8,0.179,99.5,46.0,39.8,34.9,299.0,1.1,,,,
2025-03-11 14:00:00+05:30,5.0,16.9,0.157,109.0,34.0,37.5,36.3,301.0,1.43,,,,
2025-03-11 15:00:00+05:30,3.6,19.2,0.202,109.0,34.3,36.3,37.4,304.0,1.6,,,,
2025-03-11 18:00:00+05:30,3.4,24.3,0.0193,66.9,43.5,49.5,31.5,298.0,1.23,,,,
2025-03-11 19:00:00+05:30,2.6,33.2,0.006,56.2,53.0,55.7,28.5,305.0,1.5,,,,
2025-03-11 20:00:00+05:30,3.83,47.8,0.00597,37.4,62.0,63.0,26.8,317.0,1.03,,,,
2025-03-11 21:00:00+05:30,4.83,46.5,0.0059,32.8,76.7,71.3,24.7,316.0,0.367,,,,
2025-03-11 22:00:00+05:30,4.6,40.0,0.0059,34.6,76.0,74.0,23.7,320.0,0.325,,,,
2025-03-11 23:00:00+05:30,4.35,39.8,0.00595,25.5,73.5,74.5,22.8,310.0,1.3,,,,
2025-03-12 00:00:00+05:30,4.03,36.6,0.006,23.9,74.3,76.0,21.9,315.0,1.53,,,,
2025-03-12 01:00:00+05:30,3.6,31.2,0.00605,26.4,66.0,78.5,21.2,310.0,2.5,,,,
2025-03-12 02:00:00+05:30,3.7,27.0,0.00605,31.3,67.0,79.0,20.9,299.0,3.03,,,,
2025-03-12 03:00:00+05:30,3.8,27.7,0.0061,26.0,63.5,81.8,20.3,288.0,1.9,,,,
2025-03-12 04:00:00+05:30,3.7,26.3,0.00605,27.2,58.0,79.0,19.9,263.0,1.75,,,,
2025-03-12 05:00:00+05:30,3.28,23.3,0.00608,23.6,54.5,80.5,19.0,249.0,1.05,,,,
2025-03-12 06:00:00+05:30,4.55,24.7,0.006,18.2,53.0,82.0,17.8,247.0,1.93,,,,
2025-03-12 07:00:00+05:30,4.8,22.5,0.0136,15.4,51.5,82.0,17.5,249.0,1.73,,,,
2025-03-12 08:00:00+05:30,6.15,22.0,0.0579,15.0,50.0,79.3,19.8,246.0,2.13,,,,
2025-03-12 09:00:00+05:30,7.1,26.5,0.136,22.1,54.5,71.3,23.6,262.0,2.23,,,,
2025-03-12 10:00:00+05:30,7.95,30.2,0.201,35.6,53.0,60.0,27.8,259.0,3.03,,,,
2025-03-12 11:00:00+05:30,3.8,24.3,0.246,60.8,40.7,49.0,31.2,265.0,4.23,,,,
2025-03-12 12:00:00+05:30,3.7,22.9,0.216,74.6,33.0,42.0,33.3,273.0,4.4,,,,
2025-03-12 13:00:00+05:30,3.38,21.9,0.257,71.1,25.0,39.5,34.0,268.0,5.2,,,,
2025-03-12 14:00:00+05:30,3.58,23.3,0.164,79.8,17.5,39.3,34.6,258.0,5.13,,,,
2025-03-12 15:00:00+05:30,3.48,24.8,0.19,75.4,15.5,41.0,34.5,263.0,4.43,,,,
2025-03-12 16:00:00+05:30,4.23,16.6,0.139,70.8,15.5,42.0,33.9,262.0,4.58,,,,
2025-03-12 17:00:00+05:30,3.83,13.5,0.0785,61.5,14.3,45.0,32.6,256.0,3.9,,,,
2025-03-13 12:00:00+05:30,1.0,3.63,0.24,59.7,15.0,42.3,34.2,328.0,1.37,,,,
2025-03-13 13:00:00+05:30,4.0,16.0,0.185,81.3,,40.0,35.4,321.0,2.3,,,,
2025-03-13 14:00:00+05:30,3.93,15.7,0.175,89.2,,41.0,35.4,322.0,3.43,,,,
2025-03-13 15:00:00+05:30,4.17,14.3,0.195,95.3,38.0,40.7,35.9,318.0,3.2,,,,
2025-03-13 16:00:00+05:30,3.83,13.4,0.118,86.7,33.5,42.0,35.5,290.0,2.4,,,,
2025-03-13 17:00:00+05:30,3.98,11.4,0.0785,71.7,40.5,47.3,33.5,288.0,3.03,,,,
2025-03-13 18:00:00+05:30,3.0,10.4,0.0232,56.4,49.5,53.0,31.0,287.0,1.5,,,,
2025-03-13 19:00:00+05:30,3.38,17.4,0.00583,41.5,42.0,59.8,28.2,298.0,1.15,,,,
2025-03-13 20:00:00+05:30,3.75,16.5,0.0058,33.7,37.0,64.8,26.4,299.0,1.35,,,,
2025-03-13 21:00:00+05:30,4.53,25.7,0.00587,25.8,39.7,68.0,25.3,311.0,1.13,,,,
2025-03-13 22:00:00+05:30,3.83,27.0,0.0059,19.6,44.5,71.5,24.4,312.0,1.88,,,,
2025-03-13 23:00:00+05:30,3.28,30.0,0.00593,17.2,50.0,69.8,24.8,310.0,1.1,,,,
2025-03-14 00:00:00+05:30,3.1,29.9,0.00593,15.6,49.3,71.0,23.7,308.0,0.5,,,,
2025-03-14 01:00:00+05:30,3.25,25.9,0.0059,8.65,45.0,73.5,22.4,301.0,0.35,,,,
2025-03-14 02:00:00+05:30,4.43,32.6,0.00598,6.48,46.0,75.5,21.7,282.0,0.575,,,,
2025-03-14 03:00:00+05:30,4.63,27.9,0.006,4.95,46.0,77.8,20.7,255.0,0.35,,,,
2025-03-14 04:00:00+05:30,4.28,30.5,0.006,5.28,41.5,77.8,20.7,255.0,0.975,,,,
2025-03-14 05:00:00+05:30,4.05,29.4,0.006,6.4,42.0,78.0,20.2,263.0,0.875,,,,
2025-03-14 06:00:00+05:30,4.2,25.9,0.00603,8.3,50.0,78.7,19.8,260.0,0.5,,,,
2025-03-14 07:00:00+05:30,3.93,23.1,0.0119,10.3,48.5,78.8,19.7,257.0,0.55,,,,
2025-03-14 08:00:00+05:30,5.9,18.3,0.0642,11.1,43.5,75.0,21.5,250.0,0.3,,,,
2025-03-14 09:00:00+05:30,5.9,17.7,0.137,28.1,52.0,67.0,25.8,254.0,0.525,,,,
2025-03-14 10:00:00+05:30,5.18,17.3,0.203,49.4,57.5,58.3,29.4,257.0,1.83,,,,
2025-03-14 11:00:00+05:30,3.2,12.6,0.199,69.1,45.5,49.5,32.2,266.0,1.6,,,,
2025-03-14 12:00:00+05:30,3.1,12.6,0.0867,76.3,34.5,47.3,33.5,276.0,2.03,,,,
2025-03-14 13:00:00+05:30,4.15,13.8,0.213,85.3,32.0,44.3,35.4,272.0,1.93,,,,
2025-03-14 14:00:00+05:30,3.15,15.4,0.103,94.1,33.0,40.5,36.7,282.0,2.03,,,,
2025-03-14 15:00:00+05:30,3.58,14.6,0.191,91.3,27.5,36.3,37.4,308.0,1.7,,,,
2025-03-14 16:00:00+05:30,3.83,10.8,0.128,87.2,16.7,30.7,37.9,297.0,1.6,,,,
2025-03-14 17:00:00+05:30,3.85,8.4,0.0424,69.6,12.0,37.5,34.2,296.0,1.5,,,,
2025-03-14 18:00:00+05:30,3.43,8.45,0.00613,61.0,14.5,45.0,30.2,311.0,3.68,,,,
2025-03-14 19:00:00+05:30,2.98,8.03,0.00608,63.6,18.0,55.0,25.3,315.0,3.03,,,,
2025-03-14 20:00:00+05:30,3.03,7.4,0.00597,54.3,16.0,56.0,24.5,314.0,0.833,,,,
2025-03-14 21:00:00+05:30,3.73,6.58,0.0059,44.4,13.5,56.3,24.3,300.0,1.4,,,,
2025-03-14 22:00:00+05:30,3.08,6.65,0.006,38.3,10.0,62.0,23.3,303.0,1.9,,,,
2025-03-14 23:00:00+05:30,3.13,9.1,0.006,41.5,9.0,61.3,23.7,310.0,2.65,,,,
2025-03-15 00:00:00+05:30,4.2,10.6,0.006,45.4,13.0,55.7,23.7,309.0,4.73,,,,
2025-03-15 01:00:00+05:30,3.25,8.2,0.006,39.8,8.0,60.5,21.4,306.0,6.05,,,,
2025-03-15 02:00:00+05:30,4.1,7.75,,41.0,,,,,,,,,
2025-03-15 03:00:00+05:30,3.78,5.95,,38.5,,,,,,,,,
2025-03-15 04:00:00+05:30,4.03,3.53,,42.1,,,,,,,,,
2025-03-15 05:00:00+05:30,3.85,2.53,,42.1,,,,,,,,,
2025-03-15 06:00:00+05:30,3.13,3.38,,42.1,,,,,,,,,
2025-03-15 07:00:00+05:30,3.33,4.43,,41.2,,,,,,,,,
2025-03-15 08:00:00+05:30,3.08,6.03,,39.3,,,,,,,,,
2025-03-15 09:00:00+05:30,3.1,6.4,,40.3,,,,,,,,,
2025-03-15 12:00:00+05:30,3.95,6.2,0.26,59.9,11.3,47.0,29.5,259.0,6.8,,,,
2025-03-15 13:00:00+05:30,4.13,7.58,0.287,63.5,11.5,44.0,31.2,272.0,6.7,,,,
2025-03-15 14:00:00+05:30,4.25,8.25,0.167,64.0,7.67,41.0,33.2,263.0,4.78,,,,
2025-03-15 15:00:00+05:30,4.08,7.75,0.187,67.7,,40.0,34.4,258.0,3.1,,,,
2025-03-15 16:00:00+05:30,3.48,8.53,0.145,74.5,5.0,39.5,35.3,257.0,1.88,,,,
2025-03-15 17:00:00+05:30,4.18,11.9,0.0817,85.4,,40.0,34.6,258.0,1.53,,,,
2025-03-15 18:00:00+05:30,3.73,8.63,0.0254,86.0,5.0,42.5,33.1,260.0,0.325,,,,
2025-03-15 19:00:00+05:30,3.28,10.9,0.006,55.8,38.0,54.3,28.5,262.0,3.18,,,,
2025-03-15 20:00:00+05:30,3.53,9.88,0.0059,39.9,22.0,65.0,24.2,265.0,2.9,,,,
2025-03-15 21:00:00+05:30,3.6,9.0,0.00588,37.8,9.5,66.5,22.1,258.0,1.58,,,,
2025-03-15 22:00:00+05:30,3.73,12.9,0.00585,24.6,14.5,71.8,20.9,256.0,1.35,,,,
2025-03-15 23:00:00+05:30,3.75,16.6,0.0059,16.4,18.0,76.3,20.1,257.0,1.3,,,,
2025-03-16 00:00:00+05:30,3.87,14.9,0.0059,14.4,21.7,77.3,19.4,258.0,1.5,,,,
2025-03-16 01:00:00+05:30,3.65,15.3,0.0061,8.7,33.0,79.0,19.2,259.0,1.35,,,,
2025-03-16 02:00:00+05:30,3.98,14.5,0.0061,10.6,30.0,79.5,18.9,258.0,1.38,,,,
2025-03-16 03:00:00+05:30,4.3,19.7,0.0061,4.57,25.0,82.0,18.3,258.0,1.03,,,,
2025-03-16 04:00:00+05:30,2.45,22.4,0.0061,3.3,26.0,82.0,17.8,253.0,2.53,,,,
2025-03-16 05:00:00+05:30,3.85,22.2,0.0061,3.5,27.5,81.0,17.9,258.0,1.53,,,,
2025-03-16 06:00:00+05:30,5.05,20.8,0.006,3.9,31.5,79.0,17.3,259.0,2.45,,,,
2025-03-16 07:00:00+05:30,4.6,20.2,0.0101,4.83,37.5,78.8,17.2,261.0,1.23,,,,
2025-03-16 08:00:00+05:30,7.03,15.9,0.0635,7.88,39.5,76.5,18.3,269.0,1.6,,,,
2025-03-16 09:00:00+05:30,6.67,15.5,0.128,19.3,39.0,70.0,21.2,270.0,2.2,,,,
2025-03-16 10:00:00+05:30,5.25,14.5,0.219,39.5,31.0,57.5,26.0,266.0,2.48,,,,
2025-03-16 11:00:00+05:30,5.1,11.6,0.257,51.6,24.5,49.8,28.8,300.0,2.5,,,,
2025-03-16 12:00:00+05:30,4.15,14.2,0.286,68.0,21.0,45.5,30.9,297.0,2.73,,,,
2025-03-16 13:00:00+05:30,4.03,15.1,0.17,74.8,17.0,41.5,32.8,286.0,2.23,,,,
2025-03-16 14:00:00+05:30,4.25,14.4,0.181,90.0,15.5,40.3,32.7,292.0,4.0,,,,
2025-03-16 15:00:00+05:30,3.65,11.3,0.225,72.1,11.0,39.8,32.7,296.0,4.28,,,,
2025-03-16 16:00:00+05:30,3.85,9.4,0.166,63.7,6.5,41.0,31.8,290.0,5.55,,,,
2025-03-16 17:00:00+05:30,3.78,7.33,0.0962,60.7,6.0,43.3,30.7,290.0,4.55,,,,
2025-03-16 18:00:00+05:30,3.33,8.3,0.0315,53.2,5.5,50.0,28.5,291.0,3.08,,,,
2025-03-16 19:00:00+05:30,3.0,13.6,0.00623,37.1,8.0,60.0,24.9,293.0,2.05,,,,
2025-03-16 20:00:00+05:30,3.35,22.7,0.0061,26.7,19.0,64.8,23.2,298.0,1.98,,,,
2025-03-16 21:00:00+05:30,4.33,20.6,0.0061,25.9,31.0,68.0,22.2,301.0,0.725,,,,
2025-03-16 22:00:00+05:30,4.28,17.1,0.0061,26.1,34.0,70.5,21.0,288.0,1.3,,,,
2025-03-16 23:00:00+05:30,4.23,20.6,0.006,19.3,33.7,72.3,19.9,258.0,1.6,,,,
2025-03-17 00:00:00+05:30,3.37,17.5,0.006,20.5,34.0,74.7,19.0,245.0,0.933,,,,
2025-03-17 01:00:00+05:30,3.3,18.1,0.006,20.4,27.0,77.0,18.3,234.0,0.5,,,,
2025-03-17 02:00:00+05:30,3.6,16.8,0.00603,20.1,31.0,77.3,18.2,231.0,0.875,,,,
2025-03-17 03:00:00+05:30,3.68,19.3,0.0061,10.5,35.5,80.0,17.8,234.0,1.15,,,,
2025-03-17 04:00:00+05:30,4.33,20.2,0.0061,10.6,33.5,81.8,17.0,230.0,0.825,,,,
2025-03-17 05:00:00+05:30,4.0,19.9,0.0061,7.48,32.0,82.0,17.2,237.0,1.43,,,,
2025-03-17 06:00:00+05:30,4.43,20.2,0.006,16.5,32.7,78.7,18.6,234.0,2.9,,,,
2025-03-17 07:00:00+05:30,4.35,17.3,0.0188,19.5,34.0,78.5,17.8,241.0,2.5,,,,
2025-03-17 08:00:00+05:30,5.33,14.8,0.0624,20.5,33.0,77.0,18.7,243.0,2.27,,,,
2025-03-17 09:00:00+05:30,4.85,14.3,0.161,36.9,30.0,68.0,22.7,254.0,4.35,,,,
2025-03-17 10:00:00+05:30,4.8,12.2,0.199,44.3,26.7,64.0,24.4,263.0,4.27,,,,
2025-03-17 16:00:00+05:30,0.0,0.0,,,,,,,,,,,
2025-03-17 18:00:00+05:30,0.0,0.0,0.0173,54.7,20.0,50.5,26.7,307.0,3.45,,,,
2025-03-17 19:00:00+05:30,2.5,20.4,0.0061,44.2,55.0,59.3,24.0,311.0,2.5,,,,
2025-03-17 20:00:00+05:30,3.8,22.6,0.00603,31.2,48.5,64.0,22.5,311.0,2.0,,,,
2025-03-17 21:00:00+05:30,3.03,23.8,0.006,27.6,37.5,67.0,21.4,314.0,1.9,,,,
2025-03-17 22:00:00+05:30,3.95,26.7,0.006,24.7,30.0,68.3,20.6,319.0,2.33,,,,
2025-03-17 23:00:00+05:30,5.9,31.9,0.006,21.3,26.5,68.5,20.0,316.0,2.03,,,,
2025-03-18 00:00:00+05:30,4.5,29.8,0.006,18.6,25.7,70.7,19.3,315.0,2.07,,,,
2025-03-18 01:00:00+05:30,4.85,30.5,0.00605,19.4,30.0,72.0,18.5,294.0,2.25,,,,
2025-03-18 02:00:00+05:30,5.25,31.4,0.006,16.2,29.0,74.5,17.6,280.0,1.75,,,,
2025-03-18 03:00:00+05:30,3.8,24.0,0.00603,21.1,27.5,76.5,16.9,275.0,1.35,,,,
2025-03-18 04:00:00+05:30,3.73,22.8,0.006,20.0,28.3,76.3,16.5,283.0,2.13,,,,
2025-03-18 05:00:00+05:30,5.8,25.9,0.006,17.7,38.5,77.3,16.3,285.0,2.7,,,,
2025-03-18 06:00:00+05:30,3.68,21.7,0.00608,22.8,44.0,78.3,15.9,288.0,2.23,,,,
2025-03-18 07:00:00+05:30,4.53,18.3,0.0161,23.0,37.5,79.5,15.8,286.0,2.23,,,,
2025-03-18 08:00:00+05:30,5.7,16.9,0.0763,26.1,36.0,76.3,17.9,284.0,2.6,,,,
2025-03-18 09:00:00+05:30,5.05,15.3,0.152,44.5,34.5,67.5,21.8,286.0,4.5,,,,
2025-03-18 10:00:00+05:30,3.88,13.9,0.219,59.3,27.5,58.3,25.1,288.0,5.28,,,,
2025-03-18 11:00:00+05:30,5.2,12.8,0.26,70.4,20.5,51.3,27.5,289.0,5.65,,,,
2025-03-18 12:00:00+05:30,5.05,14.5,0.187,79.7,16.0,47.3,28.9,287.0,5.88,,,,
2025-03-18 13:00:00+05:30,3.78,15.1,0.213,84.2,12.5,45.5,30.2,282.0,5.6,,,,
2025-03-18 14:00:00+05:30,3.48,16.6,0.189,94.1,14.5,44.0,31.2,298.0,5.6,,,,
2025-03-18 15:00:00+05:30,3.2,18.3,0.227,91.9,16.5,42.0,32.3,294.0,4.88,,,,
2025-03-18 16:00:00+05:30,3.05,17.7,0.166,86.3,13.5,41.3,32.0,285.0,5.5,,,,
2025-03-18 17:00:00+05:30,3.25,13.2,0.0974,79.9,11.0,40.8,31.6,286.0,5.0,,,,
2025-03-18 18:00:00+05:30,3.6,14.0,0.0389,74.1,11.7,44.0,29.8,284.0,3.47,,,,
2025-03-18 19:00:00+05:30,1.5,21.1,0.006,47.4,15.0,52.5,24.5,299.0,2.65,,,,
2025-03-18 20:00:00+05:30,2.0,17.6,0.00607,43.3,20.0,55.7,23.0,296.0,1.73,,,,
2025-03-18 21:00:00+05:30,3.23,24.3,0.006,30.1,21.0,59.8,21.3,295.0,0.6,,,,
2025-03-18 22:00:00+05:30,7.65,33.1,0.006,21.1,25.0,63.0,20.7,293.0,1.03,,,,
2025-03-18 23:00:00+05:30,7.85,41.2,0.006,13.5,31.0,66.3,20.2,284.0,0.9,,,,
2025-03-19 00:00:00+05:30,3.0,34.8,0.006,16.9,34.0,68.0,19.7,275.0,0.55,,,,
2025-03-19 01:00:00+05:30,3.25,28.8,0.0061,26.0,30.0,67.5,19.6,276.0,1.35,,,,
2025-03-19 02:00:00+05:30,3.48,23.4,0.00605,31.0,28.0,69.0,18.8,275.0,1.18,,,,
2025-03-19 03:00:00+05:30,3.98,20.6,0.006,28.2,26.3,70.0,18.2,275.0,1.28,,,,
2025-03-19 04:00:00+05:30,4.03,20.4,0.0061,25.6,28.5,71.5,17.9,277.0,0.925,,,,
2025-03-19 05:00:00+05:30,4.03,19.9,0.006,28.8,30.0,71.5,17.8,277.0,0.8,,,,
2025-03-19 06:00:00+05:30,4.08,20.2,0.006,28.8,32.3,71.8,17.7,274.0,1.08,,,,
2025-03-19 07:00:00+05:30,5.63,35.9,0.0171,10.9,34.5,74.0,16.9,269.0,1.9,,,,
2025-03-19 08:00:00+05:30,8.95,38.8,0.0799,18.4,37.3,71.0,19.7,273.0,2.78,,,,
2025-03-19 09:00:00+05:30,9.33,40.4,0.152,39.5,58.5,64.3,23.4,272.0,4.68,,,,
2025-03-19 10:00:00+05:30,5.48,31.5,0.22,63.4,68.5,55.0,26.9,270.0,3.93,,,,
2025-03-19 11:00:00+05:30,4.8,13.6,0.257,76.9,52.0,47.3,29.6,266.0,4.43,,,,
2025-03-19 12:00:00+05:30,4.03,13.2,0.192,78.4,30.0,42.3,31.1,270.0,4.77,,,,
2025-03-19 13:00:00+05:30,3.2,12.5,0.173,77.1,16.0,38.0,33.0,268.0,4.5,,,,
2025-03-19 14:00:00+05:30,3.83,12.6,0.201,73.8,13.0,37.0,33.5,266.0,5.78,,,,
2025-03-19 15:00:00+05:30,2.53,12.4,0.232,74.1,13.5,38.0,33.7,266.0,5.55,,,,
2025-03-19 16:00:00+05:30,3.2,13.3,0.177,73.8,14.0,37.3,34.0,265.0,5.43,,,,
2025-03-19 17:00:00+05:30,3.53,14.0,0.0976,69.6,14.0,39.0,33.7,287.0,3.18,,,,
2025-03-19 18:00:00+05:30,2.4,18.0,0.0316,55.3,16.0,44.0,31.6,287.0,1.83,,,,
2025-03-19 19:00:00+05:30,4.18,19.3,0.00625,48.3,,51.0,27.5,272.0,1.65,,,,
2025-03-19 20:00:00+05:30,4.03,25.0,0.00608,31.3,44.0,55.5,25.2,270.0,0.65,,,,
2025-03-19 21:00:00+05:30,4.7,31.3,0.00598,23.2,39.5,57.5,23.9,269.0,0.525,,,,
2025-03-19 22:00:00+05:30,5.05,39.0,0.00595,15.3,41.5,60.3,23.0,269.0,0.875,,,,
2025-03-19 23:00:00+05:30,6.08,41.2,0.006,14.3,51.5,62.3,22.2,268.0,0.525,,,,
2025-03-20 00:00:00+05:30,4.1,34.5,0.00603,15.7,57.5,66.7,21.1,270.0,0.3,,,,
2025-03-20 01:00:00+05:30,4.55,34.0,0.00605,12.3,65.0,70.5,19.8,270.0,0.75,,,,
2025-03-20 02:00:00+05:30,4.25,34.3,0.00603,11.7,55.7,72.5,19.4,271.0,0.675,,,,
2025-03-20 03:00:00+05:30,3.83,34.4,0.00608,11.7,52.5,73.8,18.9,271.0,0.375,,,,
2025-03-20 04:00:00+05:30,4.57,34.1,0.0061,5.57,54.0,77.0,17.2,235.0,0.3,,,,
2025-03-20 05:00:00+05:30,4.68,36.9,0.0061,6.7,,78.0,16.9,198.0,0.3,,,,
2025-03-20 06:00:00+05:30,4.525,39.75,0.0061,9.075,,78.5,16.85,190.0,0.4499999999999999,,,,
2025-03-20 07:00:00+05:30,9.58,40.3,0.016,4.45,,78.5,16.8,197.0,0.525,,,,
2025-03-20 08:00:00+05:30,19.3,42.4,0.078,8.18,,75.0,19.4,192.0,1.18,,,,
